customer_id,name,state,city,total_orders,lifetime_value,avg_order_value,first_order,last_order,segment
C01522,Fiyaz Borah,Bihar,Shahjahanpur,2,205308.72,102654.36,2024-07-10,2024-11-30,Gold
C00302,Ekansh Karnik,Maharashtra,Chennai,5,204918.61,40983.72,2023-04-03,2024-10-31,Gold
C00415,Chatresh Dave,Rajasthan,Vijayanagaram,2,203468.72,101734.36,2022-06-08,2023-09-22,Gold
C00431,Saumya Vora,Kerala,Deoghar,6,203032.44,33838.74,2022-03-31,2024-01-16,Gold
C01689,Meghana Kade,Delhi,Akola,2,202464.55,101232.27,2024-02-29,2024-08-10,Gold
C00853,Dalbir Bhavsar,Odisha,Kottayam,3,202456.69,67485.56,2022-07-23,2024-04-16,Gold
C00301,Liam Kapur,Haryana,Raebareli,3,202431.45,67477.15,2023-03-22,2024-07-18,Gold
C00337,Ayushman Tara,Uttar Pradesh,Panihati,4,202377.48,50594.37,2023-02-18,2024-10-18,Gold
C00155,Nandini Bedi,Rajasthan,Mumbai,2,201982.01,100991.01,2023-07-19,2023-10-25,Gold
C01156,Nathaniel Sastry,Odisha,Tezpur,3,201704.94,67234.98,2023-04-02,2024-04-17,Gold
C01140,Tejas Nazareth,Odisha,Bally,3,201601.2,67200.4,2023-01-25,2023-10-19,Gold
C01104,Yauvani Merchant,Karnataka,Ranchi,2,201118.37,100559.19,2024-04-24,2024-04-28,Gold
C01748,Onkar Mangat,Rajasthan,Kolhapur,4,200865.82,50216.46,2022-03-12,2023-04-05,Gold
C00324,Hemangini Hans,Karnataka,Aurangabad,3,200496.97,66832.32,2023-01-24,2024-07-03,Gold
C00409,Karan Ray,Maharashtra,Hospet,3,200262.84,66754.28,2022-03-09,2024-11-19,Gold
C00721,Tanmayi Ratta,Karnataka,Bhavnagar,2,200233.17,100116.59,2022-09-17,2024-04-27,Gold
C00166,Zayyan Pant,Karnataka,Udupi,4,199927.09,49981.77,2022-01-01,2024-08-22,Silver
C00317,Champak Patla,Gujarat,Srinagar,3,199799.16,66599.72,2022-08-16,2023-10-29,Silver
C00855,Idika Merchant,Rajasthan,Ichalkaranji,7,199676.68,28525.24,2022-07-02,2024-12-01,Silver
C00211,Indira Jayaraman,Haryana,Raebareli,2,199352.82,99676.41,2023-06-10,2023-07-24,Silver
C00127,Jagdish Chandran,West Bengal,Mau,3,199225.82,66408.61,2022-05-20,2024-10-08,Silver
C01751,Aditya Bir,Gujarat,Pudukkottai,3,199131.69,66377.23,2023-03-24,2023-12-02,Silver
C01704,Rayaan Kota,Maharashtra,Dibrugarh,3,199076.37,66358.79,2023-05-23,2023-12-31,Silver
C00387,Indrajit Mandal,Karnataka,Rajpur Sonarpur,1,198890.83,198890.83,2023-04-21,2023-04-21,Silver
C01015,Bhanumati Biswas,Pune,Nellore,3,198810.44,66270.15,2022-12-07,2023-12-13,Silver
C00620,Irya Mohan,Bihar,Howrah,3,198621.69,66207.23,2022-09-14,2023-02-22,Silver
C01463,Oni Bal,Odisha,Dharmavaram,1,198543.97,198543.97,2024-07-17,2024-07-17,Silver
C00821,Ganga Prabhu,Maharashtra,Tiruchirappalli,5,198199.23,39639.85,2022-07-02,2024-07-12,Silver
C00758,Krishna Mutti,Bihar,Kanpur,3,198012.11,66004.04,2022-12-04,2023-03-24,Silver
C00801,Nilima Uppal,Rajasthan,Surat,6,197922.22,32987.04,2022-09-23,2024-08-04,Silver
C01173,Nitesh Vyas,Rajasthan,Baranagar,2,197879.68,98939.84,2023-01-31,2023-02-27,Silver
C00285,Urishilla Choudhary,Rajasthan,Jammu,2,197733.12,98866.56,2022-04-06,2022-07-30,Silver
C01917,Manbir Hans,Telangana,Ulhasnagar,3,197581.42,65860.47,2022-08-21,2024-02-04,Silver
C01637,Pallavi Upadhyay,Rajasthan,Sambhal,4,197512.06,49378.01,2022-06-12,2024-04-15,Silver
C00331,Owen Tiwari,Tamil Nadu,Rohtak,5,197470.95,39494.19,2022-02-02,2024-10-16,Silver
C01026,Leela Pillai,Kerala,North Dumdum,2,197397.86,98698.93,2023-01-17,2023-10-13,Silver
C00832,Mahika Sanghvi,Madhya Pradesh,Aligarh,2,196533.8,98266.9,2022-02-17,2022-12-07,Silver
C00924,Udant Wali,Tamil Nadu,Hospet,2,196064.82,98032.41,2022-01-01,2022-03-09,Silver
C01193,Chakradev Nadig,Rajasthan,Howrah,4,195944.3,48986.07,2022-01-21,2024-12-11,Silver
C01383,Ishita Batra,Rajasthan,Bikaner,2,195831.26,97915.63,2023-08-05,2024-03-06,Silver
C00870,Harshil Agate,Gujarat,Kakinada,2,195449.45,97724.73,2023-05-04,2023-07-27,Silver
C00526,Tanish Rau,Karnataka,Guntur,1,195043.27,195043.27,2024-09-10,2024-09-10,Silver
C01429,Onkar Krishna,Telangana,Ahmedabad,3,194827.19,64942.4,2023-02-08,2024-04-09,Silver
C01453,Gagan Sampath,Madhya Pradesh,Kozhikode,3,194394.55,64798.18,2022-05-11,2024-07-15,Silver
C00119,Tejas Balasubramanian,Telangana,Bangalore,3,194358.77,64786.26,2022-03-09,2022-03-29,Silver
C00885,Samuel Ganesan,Karnataka,Ratlam,2,194256.28,97128.14,2023-05-23,2024-03-25,Silver
C00052,Benjamin Sundaram,Rajasthan,Varanasi,1,194127.02,194127.02,2023-07-13,2023-07-13,Silver
C00547,Bhavya Vora,Telangana,Anantapur,3,193956.09,64652.03,2022-02-16,2024-11-08,Silver
C00511,Zayan Saha,Tamil Nadu,Rajkot,5,193786.7,38757.34,2022-01-17,2024-07-06,Silver
C01791,Zehaan Iyengar,West Bengal,Madhyamgram,3,193350.56,64450.19,2022-08-23,2024-05-16,Silver
C00712,Vaishnavi Mitter,Madhya Pradesh,Bally,3,193097.61,64365.87,2023-06-13,2024-08-25,Silver
C01277,Diya Tella,Bihar,Bhalswa Jahangir Pur,2,192935.38,96467.69,2022-05-16,2024-05-26,Silver
C01768,Janani Chauhan,West Bengal,Noida,4,192146.98,48036.74,2022-07-17,2024-02-29,Silver
C01580,Tanay Shetty,Haryana,Madanapalle,3,192068.51,64022.84,2023-06-05,2024-06-16,Silver
C00860,Xalak Saini,Bihar,Rewa,3,191842.01,63947.34,2023-06-07,2024-12-10,Silver
C01591,Neel Pathak,Maharashtra,Fatehpur,3,191198.12,63732.71,2022-10-20,2024-10-12,Silver
C01696,Jalsa Lala,Karnataka,Pali,3,191011.6,63670.53,2022-01-29,2023-04-06,Silver
C01934,Chandran Narasimhan,Bihar,Agartala,4,190976.0,47744.0,2022-05-01,2023-10-03,Silver
C00804,Ganga Sharaf,Uttar Pradesh,Meerut,3,190382.05,63460.68,2022-04-18,2024-04-16,Silver
C00442,Geetika Dugar,Kerala,Maheshtala,4,190308.03,47577.01,2022-11-26,2024-11-17,Silver
C00624,Falan Lad,Kerala,Ranchi,2,190093.15,95046.58,2023-03-23,2023-05-19,Silver
C00583,Yauvani Khosla,West Bengal,Nandyal,4,189950.0,47487.5,2023-01-14,2024-06-17,Silver
C00856,Forum Ram,Maharashtra,Bathinda,2,189554.82,94777.41,2024-01-04,2024-02-02,Silver
C01782,Sathvik Dayal,Haryana,Jorhat,2,189329.51,94664.75,2022-03-19,2024-05-13,Silver
C01888,Kashish Ramesh,Kerala,Kochi,3,188449.7,62816.57,2022-04-20,2024-10-01,Silver
C01031,Nidra Prabhu,West Bengal,Solapur,3,188139.17,62713.06,2022-04-29,2023-09-19,Silver
C01234,Champak Parmar,Gujarat,Bulandshahr,2,187230.24,93615.12,2023-11-24,2024-04-30,Silver
C00896,Michael Kannan,Telangana,Jammu,4,187018.86,46754.71,2022-04-29,2023-09-29,Silver
C00557,Adweta Gola,Bihar,Ozhukarai,2,186929.0,93464.5,2024-09-23,2024-10-30,Silver
C01786,Mitali Bhakta,Haryana,Cuttack,1,186869.96,186869.96,2022-06-03,2022-06-03,Silver
C00309,Chatresh Wali,Gujarat,Bikaner,2,186296.66,93148.33,2022-06-16,2022-11-25,Silver
C00893,Zayyan Vasa,Odisha,Rourkela,2,186011.11,93005.55,2023-11-06,2024-10-11,Silver
C00328,Harish Bora,Karnataka,Nagercoil,5,185835.71,37167.14,2022-09-03,2024-01-02,Silver
C00851,Girindra Bava,Uttar Pradesh,Panchkula,5,185744.11,37148.82,2022-08-08,2024-11-22,Silver
C01263,Bhavika Virk,Gujarat,Sambalpur,2,185548.73,92774.37,2023-10-19,2024-08-09,Silver
C01001,Vincent Dua,Maharashtra,Bhubaneswar,4,184983.79,46245.95,2022-08-04,2024-12-23,Silver
C00366,Kritika Walia,Karnataka,Varanasi,1,184910.72,184910.72,2024-03-23,2024-03-23,Silver
C01810,Jonathan Kala,Tamil Nadu,Rewa,4,184894.25,46223.56,2022-05-22,2023-11-25,Silver
C00108,Maya Bir,Uttar Pradesh,Guwahati,1,184746.33,184746.33,2022-08-06,2022-08-06,Silver
C00767,Eta Tak,Kerala,Hapur,3,184543.7,61514.57,2022-04-24,2023-01-23,Silver
C00843,Panini Wable,Madhya Pradesh,Buxar,3,184434.63,61478.21,2023-07-29,2024-10-13,Silver
C00695,Yashasvi Dani,Pune,Katihar,2,184046.55,92023.28,2023-05-03,2024-10-23,Silver
C00050,Brijesh Keer,Karnataka,Vijayawada,2,183724.58,91862.29,2022-03-30,2023-12-24,Silver
C01716,Tanish Chopra,Tamil Nadu,North Dumdum,3,183203.16,61067.72,2022-05-14,2024-01-01,Silver
C00858,Sneha Guha,Madhya Pradesh,Anand,2,183198.73,91599.37,2024-04-27,2024-09-18,Silver
C00888,Hemal Ahluwalia,Delhi,Pune,4,182358.09,45589.52,2022-07-26,2023-12-23,Silver
C01484,Zaitra Kota,Haryana,Bhilwara,6,182339.23,30389.87,2022-10-09,2024-03-20,Silver
C01537,Eiravati Dhaliwal,Odisha,Sirsa,2,182209.22,91104.61,2024-04-18,2024-08-27,Silver
C01964,Utkarsh Bose,Madhya Pradesh,Panihati,1,181924.25,181924.25,2023-09-05,2023-09-05,Silver
C00809,Utkarsh Tank,Pune,Gorakhpur,4,181705.61,45426.4,2022-10-15,2024-12-13,Silver
C01254,Waida Wali,Rajasthan,Raurkela Industrial Township,3,181644.42,60548.14,2022-07-02,2024-06-09,Silver
C00631,Vedant Banerjee,Bihar,Allahabad,4,181473.08,45368.27,2022-03-17,2024-06-16,Silver
C00703,Leena Dutt,Telangana,Surendranagar Dudhrej,6,181262.97,30210.49,2022-12-25,2024-05-19,Silver
C00705,Samar Sampath,Madhya Pradesh,Mirzapur,2,180974.56,90487.28,2022-12-10,2024-04-21,Silver
C01394,Hemani Lad,West Bengal,Bhiwani,4,180495.5,45123.88,2022-01-13,2022-12-23,Silver
C00701,Jagvi Chawla,Tamil Nadu,Kirari Suleman Nagar,4,180421.3,45105.33,2023-06-18,2024-03-26,Silver
C01802,Waida Aurora,Bihar,Bhimavaram,3,180184.02,60061.34,2022-06-15,2024-05-21,Silver
C01238,Banjeet Nazareth,Telangana,Tinsukia,2,180121.43,90060.71,2022-04-21,2024-08-19,Silver
C00245,Gavin Chaudhary,Karnataka,Nadiad,3,179931.16,59977.05,2022-06-21,2024-10-17,Silver
C00329,Ijaya Handa,Tamil Nadu,Amritsar,4,179909.87,44977.47,2022-12-28,2024-05-06,Silver
C01545,Anirudh Srinivasan,West Bengal,Bilaspur,4,179835.15,44958.79,2022-03-31,2024-07-12,Silver
C00257,Megha Solanki,Uttar Pradesh,Nandyal,4,179745.45,44936.36,2022-05-31,2023-11-10,Silver
C00413,Adya Prasad,Karnataka,Thiruvananthapuram,2,179431.04,89715.52,2022-01-23,2024-09-16,Silver
C01303,Triveni Mandal,Telangana,Malegaon,2,179179.36,89589.68,2023-03-24,2024-01-02,Silver
C00138,Amaira Panchal,Uttar Pradesh,Jammu,4,178907.46,44726.86,2022-04-13,2024-01-08,Silver
C00004,Aahana Upadhyay,Odisha,Ghaziabad,3,178891.94,59630.65,2022-06-07,2024-02-26,Silver
C01273,Nathan Sunder,Bihar,Silchar,2,178507.31,89253.65,2022-11-09,2024-03-08,Silver
C00920,Luke Chand,Kerala,Madurai,2,178426.47,89213.24,2024-06-12,2024-07-03,Silver
C01814,Geetika Kibe,Telangana,Hospet,1,178333.05,178333.05,2022-02-12,2022-02-12,Silver
C01933,Jack Kalita,Odisha,Amravati,2,177901.94,88950.97,2022-01-01,2022-12-01,Silver
C01360,Ria Gandhi,Haryana,Hindupur,3,177879.76,59293.25,2022-02-27,2023-05-26,Silver
C01962,Chaman Baria,Maharashtra,Nizamabad,1,177810.4,177810.4,2022-12-29,2022-12-29,Silver
C00766,Zinal Brahmbhatt,Karnataka,Patna,4,177560.54,44390.14,2022-03-07,2024-11-21,Silver
C01171,Ayushman Nagy,Uttar Pradesh,Bhopal,3,177175.74,59058.58,2022-01-15,2023-04-09,Silver
C00097,Kiaan Gera,Odisha,Surat,2,177097.11,88548.55,2022-05-05,2023-12-07,Silver
C00202,Indrajit Kumar,Rajasthan,Sonipat,3,176431.87,58810.62,2022-09-13,2024-11-13,Silver
C00032,Gauri Raghavan,Kerala,Bhilai,5,176082.04,35216.41,2022-08-20,2024-08-18,Silver
C00254,Odika Pau,Karnataka,Korba,2,175843.94,87921.97,2024-02-09,2024-07-29,Silver
C00121,Aditya Shukla,Pune,Berhampur,1,175816.46,175816.46,2023-06-19,2023-06-19,Silver
C00355,Devansh Rajagopalan,Maharashtra,Motihari,2,175795.92,87897.96,2024-05-12,2024-11-04,Silver
C00681,Rehaan Bhasin,Odisha,Agartala,2,175722.19,87861.1,2023-03-28,2023-07-13,Silver
C00274,Girish Brahmbhatt,Maharashtra,Ujjain,3,175692.93,58564.31,2023-01-29,2024-12-03,Silver
C01135,Osha Deshmukh,Pune,Jalgaon,2,175398.28,87699.14,2023-10-20,2024-06-27,Silver
C01374,Balendra Talwar,Bihar,Ulhasnagar,3,175289.33,58429.78,2022-03-10,2023-02-05,Silver
C01301,Abdul Walia,Bihar,Fatehpur,1,175187.32,175187.32,2024-03-07,2024-03-07,Silver
C00676,Barkha Mistry,Haryana,Kolkata,3,175106.95,58368.98,2022-12-29,2024-03-14,Silver
C00954,Ekaraj Dalal,Rajasthan,Katni,2,174623.92,87311.96,2022-11-16,2024-02-26,Silver
C01625,Nicholas Ray,Gujarat,Durg,4,174340.75,43585.19,2022-04-09,2024-09-15,Silver
C00128,Lipika Anne,Madhya Pradesh,Chinsurah,1,174304.28,174304.28,2023-06-16,2023-06-16,Silver
C01280,Ekiya Sheth,Odisha,Gopalpur,4,174089.48,43522.37,2022-05-28,2024-09-15,Silver
C01503,Baljiwan Nagy,Telangana,Chennai,5,173972.08,34794.42,2022-03-30,2023-07-25,Silver
C00028,Triya Bhagat,Delhi,Karawal Nagar,2,173840.18,86920.09,2023-01-14,2023-05-22,Silver
C00604,Yutika Bhattacharyya,Madhya Pradesh,Warangal,2,173724.32,86862.16,2022-09-30,2023-08-18,Silver
C01673,Ati Jhaveri,Uttar Pradesh,Machilipatnam,2,173658.85,86829.43,2024-02-20,2024-08-08,Silver
C00150,Veda Chakrabarti,Pune,Narasaraopet,1,173518.87,173518.87,2023-03-21,2023-03-21,Silver
C00895,Omya Agrawal,Maharashtra,Kottayam,4,173352.04,43338.01,2022-12-03,2023-08-17,Silver
C00116,Vinaya Koshy,Madhya Pradesh,Kozhikode,5,173132.52,34626.5,2022-04-20,2024-11-11,Silver
C00569,Qadim Saha,Maharashtra,Jorhat,2,173022.25,86511.13,2022-07-19,2023-07-03,Silver
C01611,Owen Sibal,Madhya Pradesh,Gorakhpur,2,172802.33,86401.16,2023-11-18,2024-10-15,Silver
C01828,Finn Kalla,Uttar Pradesh,Rewa,1,172672.19,172672.19,2023-08-08,2023-08-08,Silver
C01550,Jatin Bhardwaj,Odisha,Secunderabad,1,172185.41,172185.41,2024-04-02,2024-04-02,Silver
C00765,Azad Soman,Telangana,Jalandhar,1,172174.69,172174.69,2023-12-16,2023-12-16,Silver
C00946,Robert Varghese,Delhi,Motihari,3,171988.8,57329.6,2022-03-09,2023-02-26,Silver
C00745,Lipika Mody,Madhya Pradesh,Maheshtala,2,171717.17,85858.58,2024-03-06,2024-04-01,Silver
C00446,Megha Tank,Bihar,Bhubaneswar,4,171509.14,42877.29,2022-08-31,2024-01-26,Silver
C00614,Kalpit Acharya,Bihar,Tirunelveli,4,170774.54,42693.64,2022-04-30,2024-01-25,Silver
C01249,Zaitra Parmer,Bihar,Rourkela,2,170502.14,85251.07,2023-11-08,2024-12-14,Silver
C00616,Irya Bhatt,Telangana,Nagaon,2,170380.49,85190.25,2023-05-12,2023-11-21,Silver
C01865,Fariq Chad,Karnataka,Ambarnath,1,170301.31,170301.31,2022-03-28,2022-03-28,Silver
C01401,Sudiksha Khurana,Telangana,Bijapur,3,170154.99,56718.33,2022-08-14,2024-11-09,Silver
C00408,Qasim Tiwari,Karnataka,Rajahmundry,3,169984.11,56661.37,2023-06-04,2023-11-20,Silver
C00169,Kamya Soni,Gujarat,Shivpuri,3,169845.63,56615.21,2023-01-07,2024-10-24,Silver
C00505,Elijah Koshy,Kerala,Sasaram,3,169194.99,56398.33,2022-02-25,2024-01-29,Silver
C00719,Unni Luthra,Karnataka,Raiganj,2,168504.13,84252.07,2023-11-17,2024-03-10,Silver
C00491,Kai Dalal,Maharashtra,Hajipur,3,168213.31,56071.1,2022-03-06,2024-03-26,Silver
C00539,Rajata Bahl,Gujarat,Bokaro,3,168052.28,56017.43,2023-10-10,2024-01-27,Silver
C00968,Ladli Buch,Haryana,Hubli–Dharwad,4,167732.95,41933.24,2022-06-19,2024-05-30,Silver
C00014,Sneha Bhavsar,Haryana,Kumbakonam,2,167605.83,83802.91,2022-05-26,2023-05-15,Silver
C01773,Pranit Singh,West Bengal,Udaipur,3,167242.93,55747.64,2022-01-10,2024-04-13,Silver
C01918,Chakradhar Kothari,Gujarat,Ujjain,5,167212.11,33442.42,2022-02-20,2024-10-19,Silver
C00756,Varenya Subramanian,Rajasthan,Jehanabad,4,167207.96,41801.99,2022-06-26,2024-05-13,Silver
C01848,Rayaan Devan,West Bengal,Amroha,3,167063.1,55687.7,2022-07-11,2022-09-29,Silver
C00810,Rudra Pant,Delhi,Junagadh,4,166783.31,41695.83,2022-12-18,2024-04-13,Silver
C01180,Warjas Kashyap,Kerala,Kanpur,2,166601.34,83300.67,2022-01-19,2023-10-30,Silver
C00841,Aarini Batra,Bihar,Narasaraopet,3,166519.57,55506.52,2022-08-08,2022-11-02,Silver
C00975,Yadavi Ranganathan,Karnataka,Ranchi,3,166505.22,55501.74,2022-07-24,2023-12-19,Silver
C01377,Gopal Nagar,Madhya Pradesh,Tiruchirappalli,3,166023.95,55341.32,2022-07-26,2024-09-29,Silver
C00500,Ekansh Sunder,Karnataka,Miryalaguda,2,165947.04,82973.52,2024-03-14,2024-04-03,Silver
C01777,Adweta Khare,Rajasthan,Avadi,1,165903.26,165903.26,2024-05-09,2024-05-09,Silver
C00923,Ayaan Modi,West Bengal,Darbhanga,3,165891.47,55297.16,2022-11-12,2023-06-04,Silver
C01979,Saumya Kuruvilla,Bihar,Anantapuram,2,165467.49,82733.74,2023-03-09,2024-01-08,Silver
C01725,Aarini Oak,Karnataka,Karimnagar,3,165445.14,55148.38,2022-10-06,2024-12-19,Silver
C01471,Unnati Walla,Telangana,Korba,4,165436.59,41359.15,2022-03-26,2024-08-16,Silver
C01210,Faras Salvi,Madhya Pradesh,Bhimavaram,4,165272.56,41318.14,2022-12-03,2024-06-18,Silver
C00504,Dalbir Majumdar,Madhya Pradesh,Anand,2,165208.01,82604.01,2023-04-02,2024-03-26,Silver
C00381,Bina Singh,Uttar Pradesh,Bhusawal,3,165075.89,55025.3,2023-05-09,2024-08-08,Silver
C00984,Zashil Pal,Odisha,Vijayawada,3,164709.81,54903.27,2022-01-30,2024-06-02,Silver
C01340,Aditya Solanki,Telangana,Rajkot,1,164077.72,164077.72,2024-01-20,2024-01-20,Silver
C01011,Daksha Ganguly,Kerala,Ozhukarai,3,164032.22,54677.41,2022-05-21,2024-08-06,Silver
C01389,Meghana Dhar,Maharashtra,Rajkot,1,163994.06,163994.06,2023-05-15,2023-05-15,Silver
C01651,Pranit Kohli,Rajasthan,Kota,1,163831.42,163831.42,2024-07-27,2024-07-27,Silver
C01901,Nisha Baria,West Bengal,Panvel,4,163779.56,40944.89,2022-02-07,2023-04-14,Silver
C01451,Arin Pandya,Uttar Pradesh,Gaya,3,163556.69,54518.9,2024-03-27,2024-07-18,Silver
C00551,Lucky Butala,Telangana,Amritsar,5,163429.06,32685.81,2022-02-18,2024-08-08,Silver
C00005,Pranit Rastogi,Haryana,Udaipur,2,163305.15,81652.57,2023-03-23,2023-10-02,Silver
C00753,Qabil Tella,Karnataka,Amravati,3,163004.14,54334.71,2022-06-07,2024-01-27,Silver
C00342,Devansh Thakur,West Bengal,Jaunpur,1,162942.4,162942.4,2024-11-14,2024-11-14,Silver
C00345,Ishwar Saha,Odisha,Tirunelveli,2,162477.4,81238.7,2022-11-21,2024-02-02,Silver
C01291,David Chada,Tamil Nadu,Kolhapur,4,162430.21,40607.55,2022-03-13,2023-12-10,Silver
C00514,Aarini Reddy,Bihar,Vijayanagaram,3,162426.82,54142.27,2022-02-08,2023-08-14,Silver
C00080,Ikbal Nagar,Uttar Pradesh,Allahabad,2,162375.17,81187.58,2024-06-19,2024-10-07,Silver
C00066,Yug Nath,Bihar,Kurnool,3,162365.59,54121.86,2022-01-13,2023-03-29,Silver
C01127,Dakshesh Goel,Bihar,Kishanganj,2,162271.47,81135.74,2022-03-15,2023-06-05,Silver
C01206,Pushti Chana,Tamil Nadu,Dehradun,3,161676.29,53892.1,2022-02-03,2024-02-12,Silver
C01785,Tanmayi Mane,Gujarat,Vijayawada,2,161360.67,80680.33,2023-04-22,2024-04-16,Silver
C01838,Wishi Ramachandran,Karnataka,Tenali,2,160816.77,80408.38,2023-01-13,2024-05-05,Silver
C00252,Yug Sangha,Telangana,Maheshtala,3,160741.06,53580.35,2022-04-22,2024-08-02,Silver
C00640,Isaiah Bora,Delhi,Hapur,2,160709.41,80354.71,2024-04-15,2024-12-22,Silver
C00625,Yashodhara Bajwa,Pune,Naihati,2,160541.82,80270.91,2022-08-26,2023-11-05,Silver
C00375,Omisha Gandhi,Tamil Nadu,Kadapa,3,160178.43,53392.81,2022-03-27,2024-07-04,Silver
C00838,Pratyush Kothari,Pune,Kalyan-Dombivli,2,160045.47,80022.74,2023-02-04,2023-12-14,Silver
C01327,Mugdha Rau,Telangana,Jammu,2,159907.92,79953.96,2022-08-25,2023-10-31,Silver
C00660,Ansh Vohra,Kerala,Kurnool,2,159734.8,79867.4,2022-01-31,2024-02-23,Silver
C00076,Omisha Sankaran,Kerala,Aligarh,2,159685.38,79842.69,2023-08-05,2024-07-31,Silver
C01819,Yatin Narain,Maharashtra,Karaikudi,3,158615.73,52871.91,2022-11-26,2024-09-27,Silver
C00291,Ishwar Sule,Delhi,Thrissur,1,158543.52,158543.52,2023-07-15,2023-07-15,Silver
C00233,Teerth Andra,West Bengal,Kota,3,158473.31,52824.44,2022-02-17,2023-03-25,Silver
C01478,Aarush Pant,Gujarat,Adoni,5,158245.37,31649.07,2022-05-16,2024-06-02,Silver
C01561,Wazir Sachar,Haryana,Junagadh,2,158206.76,79103.38,2022-03-28,2023-05-13,Silver
C01664,Arya Ahuja,Gujarat,Jorhat,1,158175.44,158175.44,2023-05-05,2023-05-05,Silver
C01084,Oni Ben,Delhi,Kamarhati,2,158107.35,79053.68,2022-10-01,2023-12-05,Silver
C00561,Ekbal Dass,Uttar Pradesh,Mirzapur,5,158104.12,31620.82,2022-07-25,2024-05-18,Silver
C01566,Upma Ray,Haryana,Bhubaneswar,2,157897.27,78948.64,2023-01-17,2023-11-20,Silver
C01607,Unnati Lala,Uttar Pradesh,Chinsurah,3,157626.14,52542.05,2022-07-16,2023-05-03,Silver
C01079,Timothy Purohit,Uttar Pradesh,Tiruvottiyur,3,157596.93,52532.31,2022-09-05,2024-12-30,Silver
C00095,Sarthak Talwar,Gujarat,Uluberia,3,157481.24,52493.75,2022-05-24,2024-08-28,Silver
C00844,Harrison Goswami,Madhya Pradesh,Meerut,3,157404.65,52468.22,2023-10-07,2024-08-27,Silver
C00951,Vasudha Murty,Haryana,Mangalore,1,156805.37,156805.37,2022-12-09,2022-12-09,Silver
C01192,Varsha Balan,Pune,Rajpur Sonarpur,3,156734.76,52244.92,2022-11-18,2024-07-23,Silver
C00154,Hiral Chander,Kerala,Panipat,4,156655.93,39163.98,2023-11-01,2024-10-04,Silver
C00546,Lucky Chadha,Uttar Pradesh,Gopalpur,3,155931.04,51977.01,2022-10-14,2024-05-04,Silver
C00410,Sai Mane,Maharashtra,North Dumdum,1,155892.91,155892.91,2024-02-09,2024-02-09,Silver
C00151,Jeremiah Toor,Rajasthan,Chapra,4,155708.33,38927.08,2022-01-29,2024-10-20,Silver
C01729,Anay Bahl,Kerala,Kulti,2,155479.68,77739.84,2022-01-06,2024-09-21,Silver
C01265,Sachi Nadkarni,Tamil Nadu,Giridih,3,155250.26,51750.09,2022-07-24,2024-08-20,Silver
C01331,Jasmit Baria,Haryana,Patiala,3,155043.65,51681.22,2022-10-04,2024-02-27,Silver
C00567,Vasatika Wadhwa,Bihar,Madurai,3,155022.85,51674.28,2023-03-23,2023-12-02,Silver
C01225,Gaurika Nigam,Telangana,Khora ,1,154876.97,154876.97,2024-02-18,2024-02-18,Silver
C00045,David Sama,Odisha,Jalandhar,3,154509.85,51503.28,2022-10-10,2024-12-04,Silver
C00933,Keya Deol,Madhya Pradesh,Ozhukarai,3,154407.77,51469.26,2022-04-13,2023-07-09,Silver
C00990,Ishanvi Khanna,Telangana,Jammu,4,154157.07,38539.27,2022-07-29,2024-09-26,Silver
C00564,Chaitanya Bhatia,Delhi,Rourkela,1,154013.99,154013.99,2023-02-17,2023-02-17,Silver
C01992,Yashodhara Krish,Maharashtra,Ichalkaranji,4,153914.55,38478.64,2022-12-26,2024-01-10,Silver
C01235,Girindra Kant,Telangana,Kolkata,3,153781.78,51260.59,2023-01-05,2024-09-19,Silver
C00688,Varenya Sethi,Rajasthan,Jaunpur,1,153539.09,153539.09,2024-02-19,2024-02-19,Silver
C01740,Neel Bumb,Karnataka,Etawah,4,153247.64,38311.91,2023-01-18,2024-07-13,Silver
C00957,Mugdha Gill,Gujarat,Siwan,1,153196.49,153196.49,2024-09-30,2024-09-30,Silver
C00338,Ayush Apte,Maharashtra,Etawah,3,153070.12,51023.37,2022-11-27,2024-12-09,Silver
C01682,Maanas Venkataraman,Tamil Nadu,Gorakhpur,2,151831.66,75915.83,2022-01-17,2024-04-23,Silver
C01470,Urishilla Thakur,Haryana,Bhind,3,151743.91,50581.3,2022-05-14,2023-04-11,Silver
C00854,Aadi De,West Bengal,Haldia,1,151638.29,151638.29,2023-11-19,2023-11-19,Silver
C01905,Theodore Bhavsar,Odisha,Aurangabad,2,151563.73,75781.87,2023-06-20,2023-09-12,Silver
C00577,Aarini Dewan,Telangana,Silchar,3,151316.8,50438.93,2023-01-20,2024-07-30,Silver
C01968,Ayaan Nori,Delhi,Maheshtala,4,151296.3,37824.08,2022-10-21,2024-12-28,Silver
C01772,Baghyawati Agrawal,Telangana,Thiruvananthapuram,2,151184.54,75592.27,2023-11-11,2024-09-28,Silver
C01577,Anita Sampath,Maharashtra,Durgapur,4,150864.95,37716.24,2022-02-16,2024-09-25,Silver
C00607,Arjun Virk,Kerala,Sikar,4,150640.04,37660.01,2022-05-12,2024-05-16,Silver
C00228,Ekanta Tank,Bihar,Thanjavur,1,150608.55,150608.55,2022-08-01,2022-08-01,Silver
C00103,Daksh Vyas,Bihar,Bhatpara,2,150182.12,75091.06,2023-07-04,2023-08-29,Silver
